Country Name	Country Code	Series Name	Series Code	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]
Japan	JPN	Fixed broadband Internet subscribers (per 100 people)	IT.NET.BBND.P2	28.13472113	28.77235589	29.48508263	30.37514496	31.15933412
Japan	JPN	"Foreign direct investment, net inflows (% of GDP)"	BX.KLT.DINV.WD.GD.ZS	0.008817409	0.206536579	0.407228152	0.119505006	0.794528059
Japan	JPN	"Foreign direct investment, net outflows (% of GDP)"	BM.KLT.DINV.WD.GD.ZS	1.896313259	3.019649848	2.843560414	3.14939045	3.51417558
Japan	JPN	Fuel exports (% of merchandise exports)	TX.VAL.FUEL.ZS.UN	1.71478661	2.320298089	2.198186266	1.771474962	1.414107322
Japan	JPN	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG	1.495089586	2.000267841	0.374719476	1.353823114	0.938193886
Japan	JPN	GDP per capita (constant 2005 US$)	NY.GDP.PCAP.KD	45276.87434	46249.20959	46484.15527	47163.49421	47660.89304
Japan	JPN	"GDP per capita, PPP (constant 2011 international $)"	NY.GDP.PCAP.PP.KD	36367.59706	37148.60275	37337.31741	37882.98062	38282.50467
Japan	JPN	GDP per person employed (constant 1990 PPP $)	SL.GDP.PCAP.EM.KD	73457.91406	74247.60938	73925.5	74460.54688	74554.95313
Japan	JPN	GINI index (World Bank estimate)	SI.POV.GINI	..	..	..	..	..
Japan	JPN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS	3.692260027	3.665380001	3.59059	..	..
Japan	JPN	Gross capital formation (% of GDP)	NE.GDI.TOTL.ZS	22.65442345	23.19090989	23.91610038	24.0053024	23.56428446
Japan	JPN	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG	3.728908705	3.193055143	3.446829144	2.912200976	0.276752842
Japan	JPN	"Gross fixed capital formation, private sector (% of GDP)"	NE.GDI.FPRV.ZS	17.48488556	18.09431936	18.62231355	18.28464218	..
Japan	JPN	High-technology exports (% of manufactured exports)	TX.VAL.TECH.MF.ZS	17.40478673	16.78429411	16.68882372	16.78206158	16.22074557
Japan	JPN	ICT goods imports (% total goods imports)	TM.VAL.ICTG.ZS.UN	10.24017861	10.89127722	11.26422334	12.79053614	13.01076743
United States	USA	Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	17.10801903	16.58694653	16.54361766	15.39099398	14.68929997
Japan	JPN	Individuals using the Internet (% of population)	IT.NET.USER.ZS	79.4964	88.21942891	89.10683302	91.05802839	93.18272128
Japan	JPN	"Industry, value added (% of GDP)"	NV.IND.TOTL.ZS	26.74805013	26.9376337	27.68806093	28.8978202	29.3004607
Japan	JPN	"Industry, value added (annual % growth)"	NV.IND.TOTL.KD.ZG	0.438803815	2.075860134	3.004177717	1.73437409	1.989331464
Japan	JPN	"Industry, value added (constant 2005 US$)"	NV.IND.TOTL.KD	1.57806E+12	1.61082E+12	1.65921E+12	1.68799E+12	1.72157E+12
Japan	JPN	"Inflation, consumer prices (annual %)"	FP.CPI.TOTL.ZG	-0.051939058	0.346440326	2.761954083	0.78951789	-0.116666667
Japan	JPN	Informal payments to public officials (% of firms)	IC.FRM.CORR.ZS	..	..	..	..	..
Japan	JPN	International migrant stock (% of population)	SM.POP.TOTL.ZS	..	..	..	1.614775057	..
Japan	JPN	"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)"	SL.TLF.CACT.FE.ZS	48.2859993	49.0320015	49.47499847	49.85300064	50.59999847
Japan	JPN	"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)"	SL.TLF.CACT.MA.ZS	70.95200348	70.86100006	70.79299927	70.76000214	70.93099976
Japan	JPN	"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)"	SL.TLF.CACT.ZS	59.28300095	59.61999893	59.81399918	59.99000168	60.45600128
Japan	JPN	Labor force with advanced education (% of total working-age population with advanced education)	SL.TLF.ADVN.ZS	66.55999756	67.91999817	..	68.72000122	69.66000366
Japan	JPN	"Labor force with advanced education, female (% of female working-age population with advanced education)"	SL.TLF.ADVN.FE.ZS	86.83999634	86.73000336	..	85.95999908	85.38999939
Japan	JPN	"Labor force with advanced education, male (% of male working-age population with advanced education)"	SL.TLF.ADVN.MA.ZS	76.88999939	77.51000214	..	77.55999756	77.72000122
Japan	JPN	Labor force with basic education (% of total working-age population with basic education)	SL.TLF.BASC.ZS	..	..	..	..	..
Japan	JPN	"Labor force with basic education, female (% of female working-age population with basic education)"	SL.TLF.BASC.FE.ZS	..	..	..	..	..
Japan	JPN	"Labor force with basic education, male (% of male working-age population with basic education)"	SL.TLF.BASC.MA.ZS	..	..	..	..	..
Japan	JPN	Labor force with intermediate education (% of total working-age population with intermediate education)	SL.TLF.INTM.ZS	42.20999908	42.29999924	..	42.33000183	42.47000122
Japan	JPN	"Labor force with intermediate education, female (% of female working-age population with intermediate education)"	SL.TLF.INTM.FE.ZS	68.40000153	67.58999634	..	67.16999817	67.06999969
Japan	JPN	"Labor force with intermediate education, male (% of male working-age population with intermediate education)"	SL.TLF.INTM.MA.ZS	54.27999878	53.90999985	..	53.70999908	53.77999878
Japan	JPN	"Labor force, total"	SL.TLF.TOTL.IN	65650470	65992810	66182686	66363239	66844279
Japan	JPN	"Life expectancy at birth, female (years)"	SP.DYN.LE00.FE.IN	86.41	86.61	86.83	86.99	87.14
Japan	JPN	"Life expectancy at birth, male (years)"	SP.DYN.LE00.MA.IN	79.94	80.21	80.5	80.75	80.98
Japan	JPN	Lifetime risk of maternal death (%)	SH.MMR.RISK.ZS	0.007931021	0.007733429	0.007590896	0.007484588	..
Japan	JPN	"Literacy rate, adult female (% of females ages 15 and above)"	SE.ADT.LITR.FE.ZS	..	..	..	..	..
Japan	JPN	"Literacy rate, adult male (% of males ages 15 and above)"	SE.ADT.LITR.MA.ZS	..	..	..	..	..
Japan	JPN	"Literacy rate, adult total (% of people ages 15 and above)"	SE.ADT.LITR.ZS	..	..	..	..	..
Japan	JPN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS	..	..	..	..	..
Japan	JPN	"Literacy rate, youth male (% of males ages 15-24)"	SE.ADT.1524.LT.MA.ZS	..	..	..	..	..
Japan	JPN	"Literacy rate, youth total (% of people ages 15-24)"	SE.ADT.1524.LT.ZS	..	..	..	..	..
Japan	JPN	"Manufacturing, value added (% of GDP)"	NV.IND.MANF.ZS	19.73152426	19.43625645	19.73129704	20.71923724	21.04895237
Japan	JPN	"Manufacturing, value added (annual % growth)"	NV.IND.MANF.KD.ZG	2.417140078	-0.089012467	2.993625034	3.767903063	1.963389179
Japan	JPN	"Manufacturing, value added (constant 2005 US$)"	NV.IND.MANF.KD	1.18306E+12	1.18201E+12	1.21739E+12	1.26326E+12	1.28807E+12
Japan	JPN	Market capitalization of listed companies (% of GDP)	CM.MKT.LCAP.GD.ZS	56.08112202	88.11905484	90.2602291	111.3752878	100.1217615
Japan	JPN	Mobile cellular subscriptions (per 100 people)	IT.CEL.SETS.P2	109.8911887	115.2554186	123.1687362	125.4618376	130.6103289
Japan	JPN	"New business density (new registrations per 1,000 people ages 15-64)"	IC.BUS.NDNS.ZS	0.123658138	..	0.152658993	..	..
Japan	JPN	New businesses registered (number)	IC.BUS.NREG	9857	..	11886	..	..
Japan	JPN	Number of visits or required meetings with tax officials	IC.TAX.METG	..	..	..	..	..
Japan	JPN	"Own-account workers, female (% of female employment) (modeled ILO estimate)"	SL.EMP.OWAC.FE.ZS	4.401000023	4.288000107	4.390999794	4.129000187	3.954999924
Japan	JPN	"Own-account workers, male (% of male employment) (modeled ILO estimate)"	SL.EMP.OWAC.MA.ZS	8.418999672	8.326000214	8.381999969	8.305000305	7.933000088
Japan	JPN	"Own-account workers, total (% of male employment) (modeled ILO estimate)"	SL.EMP.OWAC.ZS	6.728000164	6.610000134	6.677999973	6.512000084	6.211999893
Japan	JPN	"Personal remittances, paid (current US$)"	BM.TRF.PWKR.CD.DT	4042571071	2872330560	4214761758	4000341421	5066869685
Japan	JPN	"Personal transfers, receipts (BoP, current US$)"	BX.TRF.PWKR.CD	2327442337	2239706136	3552650671	3174016343	3673006450
Japan	JPN	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS	13.23225919	13.14759418	13.06492482	12.99122052	12.93574822
Japan	JPN	"Population ages 0-14, total"	SP.POP.0014.TO	16888200	16755951	16628514	16517168	16427690
Japan	JPN	Population ages 15-64 (% of total)	SP.POP.1564.TO.ZS	62.88703807	62.22257899	61.58267847	60.99341482	60.49968895
Japan	JPN	"Population ages 15-64, total"	SP.POP.1564.TO	80262098	79299566	78379970	77547638	76831284
Japan	JPN	Population ages 65 and above (% of total)	SP.POP.65UP.TO.ZS	23.88070274	24.62982683	25.35239671	26.01536466	26.56456283
Japan	JPN	"Population ages 65 and above, total"	SP.POP.65UP.TO	30478702	31389483	32267516	33076195	33735537
Japan	JPN	Population density (people per sq. km of land area)	EN.POP.DNST	350.0905201	349.5858021	349.1222295	348.7519201	348.350096
Japan	JPN	Population growth (annual %)	SP.POP.GROW	-0.159710676	-0.144271883	-0.132694222	-0.106124994	-0.115284177
Japan	JPN	"Population, total"	SP.POP.TOTL	127629000	127445000	127276000	127141000	126994511
Japan	JPN	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	..	..	..	..	..
Japan	JPN	"Prevalence of HIV, total (% of population ages 15-49)"	SH.DYN.AIDS.ZS	0.1	0.1	0.1	0.1	0.1
Japan	JPN	"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS	101.7772827	..	..	..	..
Japan	JPN	"Primary completion rate, male (% of relevant age group)"	SE.PRM.CMPT.MA.ZS	101.5421524	..	..	..	..
Japan	JPN	"Primary completion rate, total (% of relevant age group)"	SE.PRM.CMPT.ZS	101.6565781	..	..	..	..
Japan	JPN	Private credit bureau coverage (% of adults)	IC.CRD.PRVT.ZS	..	100	100	100	100
Japan	JPN	Public credit registry coverage (% of adults)	IC.CRD.PUBL.ZS	..	0	0	0	0
Japan	JPN	Research and development expenditure (% of GDP)	GB.XPD.RSDV.GD.ZS	3.20881	3.31612	3.3994	3.28363	..
Japan	JPN	Researchers in R&D (per million people)	SP.POP.SCIE.RD.P6	5083.74949	5201.31659	5386.15362	5230.72444	..
Japan	JPN	Rural population	SP.RUR.TOTL	11297719	11182024	11067921	10958283	10849141
Japan	JPN	Rural population (% of total population)	SP.RUR.TOTL.ZS	8.852	8.774	8.696	8.619	8.543
Japan	JPN	"School enrollment, primary (% gross)"	SE.PRM.ENRR	101.2615433	100.2408905	99.53852844	98.79994202	..
Japan	JPN	"School enrollment, primary, female (% gross)"	SE.PRM.ENRR.FE	101.4179611	100.3961792	99.72619629	98.96357727	..
Japan	JPN	"School enrollment, primary, male (% gross)"	SE.PRM.ENRR.MA	101.1132736	100.0936813	99.36062622	98.64482117	..
Japan	JPN	"School enrollment, secondary (% gross)"	SE.SEC.ENRR	101.2425613	101.5386887	101.3886185	102.1422729	..
Japan	JPN	"School enrollment, secondary (gross), gender parity index (GPI)"	SE.ENR.SECO.FM.ZS	1.008129954	1.008139968	1.007130027	1.005910039	..
Japan	JPN	"School enrollment, secondary, female (% gross)"	SE.SEC.ENRR.FE	101.6631317	101.9611435	101.7582321	102.4511108	..
Japan	JPN	"School enrollment, secondary, male (% gross)"	SE.SEC.ENRR.MA	100.8436584	101.1379395	101.038002	101.84935	..
Japan	JPN	"School enrollment, tertiary (% gross)"	SE.TER.ENRR	61.40536118	62.10847855	62.92699814	63.23757935	..
Japan	JPN	"School enrollment, tertiary (gross), gender parity index (GPI)"	SE.ENR.TERT.FM.ZS	0.905219972	0.917339981	0.931129992	0.941200018	..
Japan	JPN	"School enrollment, tertiary, female (% gross)"	SE.TER.ENRR.FE	58.2760582	59.36515045	60.62733078	61.27421188	..
Japan	JPN	"School enrollment, tertiary, male (% gross)"	SE.TER.ENRR.MA	64.37747192	64.71425629	65.11134338	65.10221863	..
Japan	JPN	"Self-employed, female (% of female employment) (modeled ILO estimate)"	SL.EMP.SELF.FE.ZS	10.77900028	10.48400021	10.30200005	9.800000191	9.211999893
Japan	JPN	"Self-employed, male (% of male employment) (modeled ILO estimate)"	SL.EMP.SELF.MA.ZS	12.62899971	12.4630003	12.42099953	12.15400028	11.73499966
Japan	JPN	"Self-employed, total (% of total employment) (modeled ILO estimate)"	SL.EMP.SELF.ZS	11.85099983	11.62100029	11.51599979	11.14299965	10.64400005
Japan	JPN	Tax payments (number)	IC.TAX.PAYM	..	13	14	14	14
Japan	JPN	Tax revenue (% of GDP)	GC.TAX.TOTL.GD.ZS	9.682412944	10.36061765	11.46920658	11.4092707	11.10336454
Japan	JPN	"Taxes on income, profits and capital gains (% of total taxes)"	GC.TAX.YPKG.ZS	55.67150351	57.84919464	53.9040509	52.73684956	52.20772226
Japan	JPN	Technicians in R&D (per million people)	SP.POP.TECH.RD.P6	517.76068	519.21895	542.78352	527.77248	..
Japan	JPN	Telephone lines (per 100 people)	IT.MLT.MAIN.P2	50.00939215	49.89307624	49.59109648	49.77969752	50.17606663
Japan	JPN	Time required to enforce a contract (days)	IC.LGL.DURS	..	360	360	360	360
Japan	JPN	Time required to obtain an operating license (days)	IC.FRM.DURS	..	..	..	..	..
Japan	JPN	Time required to register property (days)	IC.PRP.DURS	..	13	13	13	13
Japan	JPN	Time required to start a business (days)	IC.REG.DURS	..	12.7	12.1	12.1	12.2
Japan	JPN	Time to prepare and pay taxes (hours)	IC.TAX.DURS	..	221	221	204	151
Japan	JPN	Time to resolve insolvency (years)	IC.ISV.DURS	..	0.6	0.6	0.6	0.6
Japan	JPN	"Total employment, total (ages 15+)"	SL.EMP.TOTL	62794462	63334058	63813725	64152974	64752352
Japan	JPN	Unemployment with advanced education (% of total labor force with advanced education)	SL.UEM.ADVN.ZS	3.5	3.329999924	..	2.630000114	..
Japan	JPN	"Unemployment with advanced education, female (% of female labor force with advanced education)"	SL.UEM.ADVN.FE.ZS	3.480000019	3.450000048	..	2.779999971	..
Japan	JPN	"Unemployment with advanced education, male (% of male labor force with advanced education)"	SL.UEM.ADVN.MA.ZS	3.49000001	3.400000095	..	2.720000029	..
Japan	JPN	Unemployment with intermediate education (% of total labor force with intermediate education)	SL.UEM.INTM.ZS	4.5	4.090000153	..	3.549999952	..
Japan	JPN	"Unemployment with intermediate education, female (% of female labor force with intermediate education)"	SL.UEM.INTM.FE.ZS	5.5	5.110000134	..	4.380000114	..
Japan	JPN	"Unemployment with intermediate education, male (% of male labor force with intermediate education)"	SL.UEM.INTM.MA.ZS	5.079999924	4.710000038	..	4.019999981	..
Japan	JPN	"Unemployment, female (% of female labor force) (modeled ILO estimate)"	SL.UEM.TOTL.FE.ZS	4.047999859	3.671999931	3.355999947	3.022000074	2.839999914
Japan	JPN	"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	4.56799984	4.293000221	3.746000051	3.561000109	3.349999905
Japan	JPN	"Unemployment, total (% of total labor force) (modeled ILO estimate)"	SL.UEM.TOTL.ZS	4.349999905	4.03000021	3.579999924	3.329999924	3.130000114
Japan	JPN	"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)"	SL.UEM.1524.FE.ZS	7.500999928	6.086999893	5.415999889	5.068999767	4.498000145
Japan	JPN	"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)"	SL.UEM.1524.MA.ZS	8.656999588	7.543000221	7.127999783	5.936999798	5.777999878
Japan	JPN	"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)"	SL.UEM.1524.ZS	8.090000153	6.822000027	6.284999847	5.513000011	5.153999805
Japan	JPN	Urban population	SP.URB.TOTL	116331281	116262976	116208079	116182717	116145370
Japan	JPN	Urban population (% of total)	SP.URB.TOTL.IN.ZS	91.148	91.226	91.304	91.381	91.457
Japan	JPN	"Vulnerable employment, female (% of female employment) (modeled ILO estimate)"	SL.EMP.VULN.FE.ZS	9.899000168	9.581000328	9.407999992	8.951000214	8.376999855
Japan	JPN	"Vulnerable employment, male (% of male employment) (modeled ILO estimate)"	SL.EMP.VULN.MA.ZS	9.399999678	9.22600019	9.306999981	9.147000313	8.771000087
Japan	JPN	"Vulnerable employment, total (% of total employment) (modeled ILO estimate)"	SL.EMP.VULN.ZS	9.609000206	9.377000093	9.349999905	9.063000202	8.599999905
Japan	JPN	"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)"	SL.EMP.WORK.FE.ZS	89.22100067	89.51599884	89.69799805	90.19999695	90.78800201
Japan	JPN	"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)"	SL.EMP.WORK.MA.ZS	87.3710022	87.53700256	87.57900238	87.84600067	88.26499939
Japan	JPN	"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)"	SL.EMP.WORK.ZS	88.14900208	88.3789978	88.48400116	88.85700226	89.35600281
United States	USA	Access to electricity (% of population)	EG.ELC.ACCS.ZS	100	100	100	100	100
United States	USA	"Adolescent fertility rate (births per 1,000 women ages 15-19)"	SP.ADO.TFRT	27.919	26.093	24.267	22.441	20.615
United States	USA	Age dependency ratio (% of working-age population)	SP.POP.DPND	50.00983493	50.31967491	50.70772115	51.17890171	51.65234815
United States	USA	"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	1.202428826	1.380333118	1.217616938	1.069936278	1.014459914
United States	USA	"Agriculture, value added (annual % growth)"	NV.AGR.TOTL.KD.ZG	-8.121084714	19.39145518	1.228670305	8.103709119	11.28147059
United States	USA	"Agriculture, value added (constant 2005 US$)"	NV.AGR.TOTL.KD	1.48044E+11	1.76752E+11	1.78923E+11	1.93423E+11	2.15244E+11
United States	USA	"Air transport, registered carrier departures worldwide"	IS.AIR.DPRT	9864360	9745498	9556324	9498668	9640591
United States	USA	"Automated teller machines (ATMs) (per 100,000 adults)"	FB.ATM.TOTL.P5	..	..	..	..	..
United States	USA	"Borrowers from commercial banks (per 1,000 adults)"	FB.CBK.BRWR.P3	..	..	..	..	..
United States	USA	Consumer price index (2010 = 100)	FP.CPI.TOTL	105.2915045	106.8338489	108.5669321	108.695722	110.0670089
United States	USA	"Contributing family workers, female (% of female employment) (modeled ILO estimate)"	SL.FAM.WORK.FE.ZS	0.097000003	0.090999998	0.085000001	0.097000003	0.082999997
United States	USA	"Contributing family workers, male (% of male employment) (modeled ILO estimate)"	SL.FAM.WORK.MA.ZS	0.071999997	0.064999998	0.050999999	0.055	0.052000001
United States	USA	"Contributing family workers, total (% of total employment) (modeled ILO estimate)"	SL.FAM.WORK.ZS	0.083999999	0.077	0.067000002	0.074000001	0.066
United States	USA	CPIA economic management cluster average (1=low to 6=high)	IQ.CPA.ECON.XQ	..	..	..	..	..
United States	USA	CPIA financial sector rating (1=low to 6=high)	IQ.CPA.FINS.XQ	..	..	..	..	..
United States	USA	CPIA gender equality rating (1=low to 6=high)	IQ.CPA.GNDR.XQ	..	..	..	..	..
United States	USA	CPIA macroeconomic management rating (1=low to 6=high)	IQ.CPA.MACR.XQ	..	..	..	..	..
United States	USA	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	IQ.CPA.SOCI.XQ	..	..	..	..	..
United States	USA	CPIA property rights and rule-based governance rating (1=low to 6=high)	IQ.CPA.PROP.XQ	..	..	..	..	..
United States	USA	CPIA social protection rating (1=low to 6=high)	IQ.CPA.PROT.XQ	..	..	..	..	..
United States	USA	Depth of credit information index (0=low to 8=high)	IC.CRD.INFO.XQ	..	8	8	8	8
United States	USA	Domestic credit provided by financial sector (% of GDP)	FS.AST.DOMS.GD.ZS	233.5178423	247.4622862	250.6013095	235.9546064	241.8912779
United States	USA	Domestic credit to private sector (% of GDP)	FS.AST.PRVT.GD.ZS	179.0648585	192.5294543	194.2316139	188.2037313	192.1654998
United States	USA	Ease of doing business index (1=most business-friendly regulations)	IC.BUS.EASE.XQ	..	..	..	..	..
United States	USA	Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	12959.41462	12996.84549	12984.33311	..	..
United States	USA	"Employers, female (% of female employment) (modeled ILO estimate)"	SL.EMP.MPYR.FE.ZS	2.155999899	2.092999935	2.104000092	2.150000095	2.150000095
United States	USA	"Employers, male (% of male employment) (modeled ILO estimate)"	SL.EMP.MPYR.MA.ZS	5.144000053	5.084000111	5.056000233	5.020999908	4.965000153
United States	USA	"Employers, total (% of total employment) (modeled ILO estimate)"	SL.EMP.MPYR.ZS	3.767999887	3.70600009	3.697999954	3.703000069	3.673000097
United States	USA	Employment in agriculture (% of total employment) (modeled ILO estimate)	SL.AGR.EMPL.ZS	1.567999959	1.514000058	1.562000036	1.662999988	1.659999967
United States	USA	"Employment in agriculture, female (% of female employment) (modeled ILO estimate)"	SL.AGR.EMPL.FE.ZS	0.845000029	0.776000023	0.811999977	0.864000022	0.884000003
United States	USA	"Employment in agriculture, male (% of male employment) (modeled ILO estimate)"	SL.AGR.EMPL.MA.ZS	2.184999943	2.142999887	2.200000048	2.34100008	2.318000078
United States	USA	Employment in industry (% of total employment) (modeled ILO estimate)	SL.IND.EMPL.ZS	18.5	18.75399971	18.99500084	18.85099983	18.79100037
United States	USA	"Employment in industry, female (% of female employment) (modeled ILO estimate)"	SL.IND.EMPL.FE.ZS	8.236000061	8.253000259	8.406999588	8.381999969	8.251000404
United States	USA	"Employment in industry, male (% of male employment) (modeled ILO estimate)"	SL.IND.EMPL.MA.ZS	27.26399994	27.7159996	28.01499939	27.7329998	27.72800064
United States	USA	Employment in services (% of total employment) (modeled ILO estimate)	SL.SRV.EMPL.ZS	79.93299866	79.73200226	79.44300079	79.48600006	79.5490036
United States	USA	"Employment in services, female (% of female employment) (modeled ILO estimate)"	SL.SRV.EMPL.FE.ZS	90.91999817	90.97100067	90.78099823	90.7539978	90.86499786
United States	USA	"Employment in services, male (% of male employment) (modeled ILO estimate)"	SL.SRV.EMPL.MA.ZS	70.5510025	70.14099884	69.78399658	69.9260025	69.95300293
United States	USA	Export value index (2000 = 100)	TX.VAL.MRCH.XD.WD	197.6809589	202.0151602	207.2508754	192.1649329	186.0306196
United States	USA	Export volume index (2000 = 100)	TX.QTY.MRCH.XD.WD	148.0578946	151.886463	156.9500533	155.2834376	155.0390891
South Africa	ZAF	Exports of goods and services (% of GDP)	NE.EXP.GNFS.ZS	29.72387936	30.97134112	31.46864521	30.15604561	30.70259741
United States	USA	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG	3.417326038	3.481325638	4.274565745	0.409985614	-0.328764881
United States	USA	"Fertility rate, total (births per woman)"	SP.DYN.TFRT.IN	1.8805	1.8575	1.8625	1.8435	1.8
United States	USA	Fixed broadband Internet subscribers (per 100 people)	IT.NET.BBND.P2	29.52554777	30.43449694	30.7850862	31.94832236	33.00239939
United States	USA	"Foreign direct investment, net inflows (% of GDP)"	BX.KLT.DINV.WD.GD.ZS	1.549619613	1.726212183	1.363669566	2.793272936	2.574112827
United States	USA	"Foreign direct investment, net outflows (% of GDP)"	BM.KLT.DINV.WD.GD.ZS	2.335091585	2.353267231	1.944334418	1.717023954	1.672970647
United States	USA	Fuel exports (% of merchandise exports)	TX.VAL.FUEL.ZS.UN	10.26601312	10.976168	11.15637361	8.171334688	7.715919554
United States	USA	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG	2.224030854	1.67733153	2.569193594	2.861587025	1.485279193
United States	USA	GDP per capita (constant 2005 US$)	NY.GDP.PCAP.KD	49498.39092	49971.95136	50871.67408	51933.40481	52319.16335
United States	USA	"GDP per capita, PPP (constant 2011 international $)"	NY.GDP.PCAP.PP.KD	50520.34829	51003.68599	51921.98464	53005.63615	53399.35917
United States	USA	GDP per person employed (constant 1990 PPP $)	SL.GDP.PCAP.EM.KD	109145.9063	109761.0469	110433.6406	111580.2109	111587.1484
United States	USA	GINI index (World Bank estimate)	SI.POV.GINI	..	41	..	..	41.5
United States	USA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS	5.194859982	4.943789959	4.989480019	..	..
United States	USA	Gross capital formation (% of GDP)	NE.GDI.TOTL.ZS	19.35060635	19.76226007	20.14480587	20.42799748	19.68878586
United States	USA	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG	6.927846767	3.955712702	4.306034052	4.597220056	-1.384280561
United States	USA	"Gross fixed capital formation, private sector (% of GDP)"	NE.GDI.FPRV.ZS	15.34609017	15.86434594	..	..	..
United States	USA	High-technology exports (% of manufactured exports)	TX.VAL.TECH.MF.ZS	17.77688509	17.81869687	18.22938292	18.99152452	19.95872122
United States	USA	ICT goods imports (% total goods imports)	TM.VAL.ICTG.ZS.UN	12.81327979	12.96091844	12.86420128	13.78118874	14.05509029
South Africa	ZAF	Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	31.17582008	33.2704187	32.9658559	31.4441028	30.08792761
United States	USA	Individuals using the Internet (% of population)	IT.NET.USER.ZS	74.7	71.4	73	74.55420245	76.17673698
United States	USA	"Industry, value added (% of GDP)"	NV.IND.TOTL.ZS	19.91158405	20.06562705	20.22826685	19.44185591	18.88043398
United States	USA	"Industry, value added (annual % growth)"	NV.IND.TOTL.KD.ZG	2.074479234	2.477739074	2.209501916	1.916707777	0.121771667
United States	USA	"Industry, value added (constant 2005 US$)"	NV.IND.TOTL.KD	3.04469E+12	3.12013E+12	3.18907E+12	3.2502E+12	3.25416E+12
United States	USA	"Inflation, consumer prices (annual %)"	FP.CPI.TOTL.ZG	2.069337265	1.464832656	1.622222977	0.118627136	1.261583206
United States	USA	Informal payments to public officials (% of firms)	IC.FRM.CORR.ZS	..	..	..	..	..
United States	USA	International migrant stock (% of population)	SM.POP.TOTL.ZS	..	..	..	14.49065352	..
United States	USA	"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)"	SL.TLF.CACT.FE.ZS	56.70000076	56.29199982	56.11000061	55.83200073	55.99000168
United States	USA	"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)"	SL.TLF.CACT.MA.ZS	69.34700012	68.98799896	68.54299927	68.42900085	68.55799866
United States	USA	"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)"	SL.TLF.CACT.ZS	62.89799881	62.51699829	62.20899963	62.01399994	62.15999985
United States	USA	Labor force with advanced education (% of total working-age population with advanced education)	SL.TLF.ADVN.ZS	71.48999786	70.95600128	70.38539886	69.72039795	69.40460205
United States	USA	"Labor force with advanced education, female (% of female working-age population with advanced education)"	SL.TLF.ADVN.FE.ZS	80.25279999	79.54869843	78.92819977	78.59870148	78.33630371
United States	USA	"Labor force with advanced education, male (% of male working-age population with advanced education)"	SL.TLF.ADVN.MA.ZS	75.58719635	74.97100067	74.35209656	73.84369659	73.55989838
United States	USA	Labor force with basic education (% of total working-age population with basic education)	SL.TLF.BASC.ZS	29.16900063	28.26070023	28.59810066	28.75189972	29.3010006
United States	USA	"Labor force with basic education, female (% of female working-age population with basic education)"	SL.TLF.BASC.FE.ZS	52.37239838	52.8042984	52.68370056	52.88460159	52.81430054
United States	USA	"Labor force with basic education, male (% of male working-age population with basic education)"	SL.TLF.BASC.MA.ZS	40.8730011	40.79489899	40.84529877	41.04290009	41.2580986
United States	USA	Labor force with intermediate education (% of total working-age population with intermediate education)	SL.TLF.INTM.ZS	51.81940079	51.05619812	50.62779999	50.23559952	50.25139999
United States	USA	"Labor force with intermediate education, female (% of female working-age population with intermediate education)"	SL.TLF.INTM.FE.ZS	66.19609833	65.63369751	64.9910965	64.70490265	64.89289856
United States	USA	"Labor force with intermediate education, male (% of male working-age population with intermediate education)"	SL.TLF.INTM.MA.ZS	58.85390091	58.19409943	57.70750046	57.36800003	57.47669983
